station,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,date,musim
Wanliu,134.875,116.20833333333333,10.436300000000001,54.524258333333336,800.0,90.54166666666667,26.679166666666664,996.8249999999999,21.983333333333334,0.0,1.1916666666666667,2013-07-19,panas
Wanshouxigong,145.33333333333334,107.5,9.041666666666666,40.791666666666664,1311.2664596104678,108.0929126473646,26.3,995.8458333333333,22.3625,0.0,1.2083333333333333,2013-07-19,panas
Aotizhongxin,79.66666666666667,98.04166666666667,6.75,49.583333333333336,704.1666666666666,85.58333333333333,27.908333333333335,998.4499999999999,20.558333333333334,0.0,1.2541666666666667,2013-07-20,panas
Changping,41.625,50.333333333333336,3.0833333333333335,25.822014251242837,623.0125560226178,77.33083344239698,27.645833333333332,995.1750000000001,19.325,0.0,1.2625,2013-07-20,panas
Dingling,38.208333333333336,46.75,3.0,13.333333333333334,562.7040030356206,88.1895154551945,27.645833333333332,995.1750000000001,19.325,0.0,1.2625,2013-07-20,panas
Dongsi,101.83333333333333,120.0,7.1162,47.8092375,1330.0691310760349,105.04166666666667,28.4875,999.8458333333333,20.150000000000002,0.0,1.3708333333333333,2013-07-20,panas
Guanyuan,79.83333333333333,95.70833333333333,7.916666666666667,38.708333333333336,969.637265718031,102.62625833333334,27.90833333333333,998.4499999999999,20.558333333333334,0.0,1.2541666666666667,2013-07-20,panas
Gucheng,67.29166666666667,87.29166666666667,3.0416666666666665,43.0,833.3333333333334,103.375,27.829166666666666,996.3541666666666,20.404166666666665,0.0,0.8041666666666667,2013-07-20,panas
Huairou,40.625,58.833333333333336,3.6666666666666665,15.52071875891299,637.5,78.625,27.120833333333334,995.2083333333334,19.704166666666666,0.0,0.775,2013-07-20,panas
Nongzhanguan,114.45833333333333,105.29166666666667,6.5,44.958333333333336,1058.3333333333333,113.125,28.4875,999.8458333333333,20.150000000000002,0.0,1.3708333333333333,2013-07-20,panas
Shunyi,65.54166666666667,73.375,13.572038687514807,29.3835625,1187.0639785927142,84.09134999999999,28.287499999999998,1000.5124999999999,18.712500000000002,0.0,1.7166666666666668,2013-07-20,panas
Tiantan,99.83333333333333,128.625,5.208333333333333,44.125,974.9293049089516,108.12434569124223,28.4875,999.8458333333333,20.150000000000002,0.0,1.3708333333333333,2013-07-20,panas
Wanliu,64.125,89.10269239984666,7.584386690442364,57.979032886073036,679.9730630237781,88.82806724545115,27.90833333333333,998.4499999999999,20.558333333333334,0.0,1.2541666666666667,2013-07-20,panas
Wanshouxigong,93.625,164.75,7.75,52.583333333333336,1175.0,111.375,27.7625,997.3666666666667,20.833333333333332,0.004166666666666667,1.2375,2013-07-20,panas
Aotizhongxin,76.375,106.5,8.708333333333334,57.791666666666664,766.6666666666666,83.70833333333333,26.8,999.3666666666667,21.8125,0.0,1.2125000000000001,2013-07-21,panas
Changping,84.16666666666667,101.5,5.416666666666667,31.208333333333332,987.5,63.0,27.041666666666668,996.0375,21.2375,0.0,1.3291666666666666,2013-07-21,panas
Dingling,80.95833333333333,92.83333333333333,3.2916666666666665,18.833333333333332,925.0,88.20833333333333,27.041666666666668,996.0375,21.2375,0.0,1.3291666666666666,2013-07-21,panas
Dongsi,70.5,73.58333333333333,7.8302000000000005,36.842795833333334,1330.0691310760349,113.1948,27.770833333333332,1000.7583333333333,20.929166666666667,0.0,1.1458333333333333,2013-07-21,panas
Guanyuan,68.54166666666667,88.66666666666667,9.083333333333334,40.375,948.8039323846978,104.2414601784643,26.8,999.3666666666667,21.8125,0.0,1.2125000000000001,2013-07-21,panas
Gucheng,79.70833333333333,111.58333333333333,3.25,54.208333333333336,1070.8333333333333,75.08333333333333,26.97083333333333,997.2624999999999,21.59583333333333,0.0,0.7291666666666666,2013-07-21,panas
Huairou,95.08333333333333,133.875,5.291666666666667,22.833333333333332,1146.7731060380872,108.24269637307226,26.641666666666666,996.1708333333332,22.875,0.0,0.7791666666666667,2013-07-21,panas
Nongzhanguan,80.75,73.45833333333333,9.125,27.258097698950696,1026.0145915785536,109.8139450954434,27.770833333333332,1000.7583333333333,20.929166666666667,0.0,1.1458333333333333,2013-07-21,panas
Shunyi,84.83333333333333,90.04166666666667,13.572038687514807,35.816295833333335,1187.0639785927142,106.26105,27.433333333333334,1001.4291666666667,21.133333333333333,0.0,1.3166666666666667,2013-07-21,panas
Tiantan,67.45833333333333,88.125,5.958333333333333,39.083333333333336,833.262638242285,89.58013333333334,27.770833333333332,1000.7583333333333,20.929166666666667,0.0,1.1458333333333333,2013-07-21,panas
Wanliu,81.08333333333333,95.5,8.8774,64.89190833333333,837.5,80.16666666666667,26.8,999.3666666666667,21.8125,0.0,1.2125000000000001,2013-07-21,panas
Wanshouxigong,65.83333333333333,137.20833333333334,8.375,51.791666666666664,1104.1666666666667,93.66666666666667,26.625,998.3666666666667,21.84166666666667,0.0,1.0458333333333334,2013-07-21,panas
Aotizhongxin,85.5,125.70833333333333,16.330029225389943,62.20679583333333,1120.9817151325803,93.17352986754635,26.412499999999998,998.525,21.091666666666665,0.0,1.0166666666666666,2013-07-22,panas
Changping,114.91666666666667,112.70833333333333,7.8564,27.238741666666666,1323.5878921583242,67.3678,26.337500000000002,995.2583333333333,20.841666666666665,0.0,0.8708333333333332,2013-07-22,panas
Dingling,107.625,108.66666666666667,4.2853666666666665,21.185754166666666,1151.4280212493445,102.26201666666667,26.337500000000002,995.2583333333333,20.841666666666665,0.0,0.8708333333333332,2013-07-22,panas
Dongsi,98.79166666666667,113.04166666666667,19.873,46.799845833333336,1330.0691310760349,122.67528333333333,27.5125,999.9458333333333,19.375,0.0,1.0666666666666667,2013-07-22,panas
Guanyuan,79.375,101.41666666666667,15.319966666666666,39.4537125,1141.6275266928842,107.97421666666666,26.412499999999998,998.525,21.091666666666665,0.0,1.0166666666666666,2013-07-22,panas
Gucheng,87.75,111.08333333333333,4.886633333333333,63.50119166666667,1206.992540029112,59.336016666666666,26.545833333333334,996.4458333333333,20.770833333333332,0.0,0.8166666666666668,2013-07-22,panas
Huairou,108.04166666666667,140.54166666666666,9.148066666666667,23.235695833333335,1206.5784089332778,110.79275833333332,25.245833333333334,995.4458333333333,21.945833333333336,0.0,0.7000000000000001,2013-07-22,panas
Nongzhanguan,103.16666666666667,102.25,22.254366666666666,43.503083333333336,1452.9354743832082,123.00285000000001,27.5125,999.9458333333333,19.375,0.0,1.0666666666666667,2013-07-22,panas
Shunyi,103.625,120.08333333333333,11.938719343757404,42.83926666666667,1187.0639785927142,108.11745,26.6875,1000.6875,20.395833333333332,0.0,1.3333333333333333,2013-07-22,panas
Tiantan,91.75,126.08333333333333,13.290466666666667,46.72799166666667,1307.7677726049462,102.12369166666667,27.5125,999.9458333333333,19.375,0.0,1.0666666666666667,2013-07-22,panas
Wanliu,89.91666666666667,108.625,13.7326,68.84393333333334,1063.1717114760015,75.58430833333334,26.412499999999998,998.525,21.091666666666665,0.0,1.0166666666666666,2013-07-22,panas
Wanshouxigong,85.625,137.125,17.415366666666667,57.8163125,1553.8652172732745,104.14349166666666,26.45,997.5458333333332,20.620833333333334,0.0,1.0625,2013-07-22,panas
Aotizhongxin,40.916666666666664,73.5,8.5,35.583333333333336,473.4560477249059,102.55009166666667,26.954166666666666,994.5041666666666,19.837500000000002,0.0,2.0625,2013-07-23,panas
Changping,76.16666666666667,80.0,5.958333333333333,18.416666666666668,939.6792226892844,110.70778333333334,27.233333333333334,991.0458333333332,19.754166666666666,0.0,1.4375,2013-07-23,panas
Dingling,71.83333333333333,80.70833333333333,3.3333333333333335,13.791666666666666,900.2040030356206,114.79663333333333,27.233333333333334,991.0458333333332,19.754166666666666,0.0,1.4375,2013-07-23,panas
Dongsi,42.833333333333336,69.04166666666667,6.234229441973586,26.56552678343743,1330.0691310760349,112.41250987088178,27.6875,995.8958333333334,17.858333333333334,0.0,2.1708333333333334,2013-07-23,panas
Guanyuan,40.833333333333336,62.583333333333336,10.125,30.333333333333332,636.3039323846978,107.87114166666667,26.954166666666666,994.5041666666666,19.837500000000002,0.0,2.0625,2013-07-23,panas
Gucheng,48.041666666666664,80.25,3.25,42.041666666666664,718.6645352464129,87.24871995145867,27.0125,992.4499999999999,19.587500000000002,0.0,1.2750000000000001,2013-07-23,panas
Huairou,89.20833333333333,109.04166666666667,3.625,21.375,1009.2731060380873,122.03259166666668,26.2375,991.1,21.3625,0.0,0.9249999999999999,2013-07-23,panas
Nongzhanguan,49.458333333333336,52.041666666666664,8.083333333333334,44.958333333333336,730.1812582452203,117.52592499999999,27.6875,995.8958333333334,17.858333333333334,0.0,2.1708333333333334,2013-07-23,panas
Shunyi,53.458333333333336,70.33333333333333,5.266504835939351,36.43969436407608,1187.0639785927142,106.67793003176968,27.558333333333334,996.5041666666666,18.895833333333332,0.0,1.6666666666666667,2013-07-23,panas
Tiantan,39.041666666666664,59.416666666666664,5.653333333333333,28.5184125,890.7476304830378,112.91992499999999,27.6875,995.8958333333334,17.858333333333334,0.0,2.1708333333333334,2013-07-23,panas
Wanliu,48.125,67.125,9.7104,48.22839166666666,604.9730630237781,96.43411666666667,26.954166666666666,994.5041666666666,19.837500000000002,0.0,2.0625,2013-07-23,panas
Wanshouxigong,40.625,92.58333333333333,6.625,28.958333333333332,939.1995858876022,109.1007876473646,26.641666666666666,993.6125000000001,19.170833333333334,0.0,1.9791666666666667,2013-07-23,panas
Aotizhongxin,35.916666666666664,65.29166666666667,9.333333333333334,50.0,437.5,58.041666666666664,29.46666666666667,994.3708333333334,19.095833333333335,0.0,1.2208333333333334,2013-07-24,panas
Changping,21.041666666666668,32.708333333333336,9.875,18.708333333333332,535.5125560226178,84.41416677573032,30.412499999999998,991.1416666666668,16.375,0.0,1.5458333333333334,2013-07-24,panas
Dingling,20.083333333333332,28.333333333333332,6.583333333333333,7.816061114765001,350.20400303562064,72.56451545519448,30.412499999999998,991.1416666666668,16.375,0.0,1.5458333333333334,2013-07-24,panas
Dongsi,46.09952473237357,79.86139515903142,6.555529441973587,42.56181845010409,1330.0691310760349,75.93655987088178,30.320833333333336,995.65,18.120833333333334,0.0,1.625,2013-07-24,panas
Guanyuan,56.936124013005106,84.17443433905972,12.155313832514215,55.050547505692,876.7353914622798,51.04814160617863,29.46666666666667,994.3708333333334,19.095833333333335,0.0,1.2208333333333334,2013-07-24,panas
Gucheng,33.708333333333336,71.0,4.041666666666667,50.5,558.3333333333334,55.666666666666664,30.166666666666668,992.225,17.770833333333332,0.0,0.8666666666666667,2013-07-24,panas
Huairou,31.291666666666668,59.541666666666664,3.5416666666666665,16.312156276738968,500.0,80.20833333333333,28.391666666666666,991.0708333333333,19.204166666666666,0.0,1.05,2013-07-24,panas
Nongzhanguan,47.5,55.916666666666664,6.833333333333333,60.458333333333336,625.0,77.75,30.320833333333336,995.65,18.120833333333334,0.0,1.625,2013-07-24,panas
Shunyi,33.916666666666664,51.82237609611002,1.6660000000000001,26.192858333333334,1187.0639785927142,79.70025,29.833333333333332,996.2458333333334,18.787499999999998,0.0,1.8875,2013-07-24,panas
Tiantan,39.125,82.5,5.125,56.666666666666664,533.262638242285,69.08267902457555,30.320833333333336,995.65,18.120833333333334,0.0,1.625,2013-07-24,panas
Wanliu,44.125,84.41666666666667,9.345586690442364,61.43491621940637,538.3063963571113,56.53640057878448,29.46666666666667,994.3708333333334,19.095833333333335,0.0,1.2208333333333334,2013-07-24,panas
Wanshouxigong,38.083333333333336,76.66666666666667,5.386566666666667,46.37721585045662,932.5658384418712,77.80501666666667,30.208333333333332,993.25,18.099999999999998,0.0,1.6125,2013-07-24,panas
Aotizhongxin,31.041666666666668,81.04166666666667,12.0,49.375,671.9120954498118,92.11701493377318,29.679166666666664,996.025,19.829166666666666,0.0,1.3291666666666668,2013-07-25,panas
Changping,22.666666666666668,52.458333333333336,7.958333333333333,28.5,612.5,110.58333333333333,30.912499999999998,992.7624999999999,16.795833333333334,0.0,1.8125,2013-07-25,panas
Dingling,20.791666666666668,40.666666666666664,3.1666666666666665,13.180911125726674,400.0,105.08333333333333,30.912499999999998,992.7624999999999,16.795833333333334,0.0,1.8125,2013-07-25,panas
Dongsi,32.25,81.08333333333333,9.698500000000001,45.157445833333334,1330.0691310760349,104.92620307509691,30.45,997.4166666666666,17.8,0.0,1.7833333333333332,2013-07-25,panas
Guanyuan,82.93337203901532,109.02330301717916,17.59094149754264,57.901642517076006,1271.294377232746,55.79504428314302,29.679166666666664,996.025,19.829166666666666,0.0,1.3291666666666668,2013-07-25,panas
Gucheng,16.916666666666668,76.25,3.8333333333333335,43.333333333333336,880.1656009565398,98.82375833333333,29.974999999999998,993.9291666666667,18.900000000000002,0.0,0.7916666666666666,2013-07-25,panas
Huairou,23.291666666666668,69.79166666666667,7.708333333333333,16.99885425579656,664.379545409508,95.55998803973894,28.795833333333334,993.025,18.529166666666665,0.0,1.7458333333333333,2013-07-25,panas
Nongzhanguan,41.666666666666664,61.291666666666664,11.041666666666666,52.333333333333336,780.1812582452203,97.85561176211007,30.45,997.4166666666666,17.8,0.0,1.7833333333333332,2013-07-25,panas
Shunyi,19.666666666666668,43.541666666666664,4.4454048359393505,16.944748530742753,1187.0639785927142,103.40245503176966,29.941666666666666,998.15,18.358333333333334,0.0,2.341666666666667,2013-07-25,panas
Tiantan,32.25,89.625,10.708333333333334,48.583333333333336,766.6666666666666,101.91666666666667,30.45,997.4166666666666,17.8,0.0,1.7833333333333332,2013-07-25,panas
Wanliu,48.125,98.54166666666667,13.6017,63.745650000000005,883.3333333333334,91.16666666666667,29.679166666666664,996.025,19.829166666666666,0.0,1.3291666666666668,2013-07-25,panas
Wanshouxigong,34.291666666666664,52.25,11.958333333333334,46.375,1120.8333333333333,107.08333333333333,30.15833333333333,994.9625,18.566666666666666,0.0,1.2416666666666667,2013-07-25,panas
Aotizhongxin,51.25,79.58333333333333,27.875,65.08333333333333,1520.8333333333333,13.0,25.233333333333334,997.8125,21.75,0.09583333333333334,1.1375,2013-07-26,panas
Changping,45.583333333333336,62.125,20.541666666666668,42.541666666666664,1375.0,30.208333333333332,25.675,994.7125,20.566666666666666,0.10833333333333334,1.0333333333333334,2013-07-26,panas
Dingling,43.458333333333336,52.125,6.25,23.333333333333332,1116.6666666666667,36.791666666666664,25.675,994.7125,20.566666666666666,0.10833333333333334,1.0333333333333334,2013-07-26,panas
Dongsi,53.583333333333336,84.625,29.393,63.06987083333333,1330.0691310760349,29.458333333333332,25.895833333333332,999.1958333333333,21.162499999999998,0.13333333333333333,1.3291666666666666,2013-07-26,panas
Guanyuan,73.09168601950766,99.71998484192291,17.003804082104654,66.15915459187134,1693.9805219497064,41.43918880823818,25.233333333333334,997.8125,21.75,0.09583333333333333,1.1375,2013-07-26,panas
Gucheng,19.916666666666668,85.20833333333333,9.083333333333334,69.29166666666667,1825.0,31.666666666666668,25.554166666666664,995.7083333333334,20.920833333333334,0.05833333333333333,0.6166666666666666,2013-07-26,panas
Huairou,37.666666666666664,74.25,12.083333333333334,21.456958440289203,1012.5,48.75,25.516666666666666,994.6,21.479166666666668,0.016666666666666666,0.9500000000000001,2013-07-26,panas
Nongzhanguan,53.0,66.95833333333333,25.333333333333332,55.625,1854.1666666666667,31.458333333333332,25.895833333333332,999.1958333333333,21.162499999999998,0.13333333333333333,1.3291666666666666,2013-07-26,panas
Shunyi,44.708333333333336,67.04166666666667,15.124900000000002,36.36165122815217,1187.0639785927142,39.8055,26.2375,999.9625,20.425,0.0,1.4875,2013-07-26,panas
Tiantan,52.625,90.125,25.375,72.125,1741.6666666666667,25.416666666666668,25.895833333333332,999.1958333333333,21.162499999999998,0.13333333333333333,1.3291666666666666,2013-07-26,panas
Wanliu,59.75,77.875,19.044086690442363,70.89360699155243,1418.2794593808894,21.551142245451143,25.233333333333334,997.8125,21.75,0.09583333333333333,1.1375,2013-07-26,panas
Wanshouxigong,53.125,57.291666666666664,19.458333333333332,64.91666666666667,1962.5,30.416666666666668,26.079166666666666,996.7041666666668,21.0125,0.0375,1.5208333333333333,2013-07-26,panas
Aotizhongxin,105.83333333333333,87.16666666666667,5.666666666666667,67.66666666666667,1291.6666666666667,14.458333333333334,25.058333333333334,995.1458333333334,23.354166666666668,0.03333333333333333,0.7374999999999999,2013-07-27,panas
Changping,84.04166666666667,59.708333333333336,6.875,36.958333333333336,1358.3333333333333,40.5,24.900000000000002,991.9499999999999,22.291666666666668,0.05833333333333333,0.6124999999999999,2013-07-27,panas
